cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgwdjiWNfswgKZoIuA54AaABAg,Nonton full nya dimana?,1 month ago,@mias-mo1hr,UC9KzfpY8J0B3umBSnyIrPrw,0,,https://yt3.ggpht.com/TkuJkqM5VW4714I9iXm4jjjvpH8SKPIMqAbvZqnQVUg4vqAHYydpVUOy_76wDzWMNEK4wA01=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.105726,
Ugy7eUT_7Z3uBhjVrGp4AaABAg,Jokowi & Prabowo perusak alam combo maut buat indonesia,1 month ago,@ojodumeh7041,UCDYwnCaOcM1IzBPDwYquA-A,0,,https://yt3.ggpht.com/ytc/AIdro_nTxwVsAGbjEvySNAGBLrbnevryYXvrceXn944BzQt9Jw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.109503,
UgxAoOFyvUsCiuG7heF4AaABAg,Semoga Papua mendapatkan kemerdekaannya,1 month ago,@Nerta2025,UCvh1uceOZnxnoyxu45fCCCg,2,,https://yt3.ggpht.com/0fQzP88O5-l-FSz7MoGOlmXk4lwev4UtfosDGJrzA8xyAqaf49juKGxQZLkRGBdfd21LQp1NBA=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.113245,
UgyjqZTC5DA5rW4gGFF4AaABAg,"Sempat terpikir, dulu disaat pertama kali ada industri/manufaktur masuk/dibangun di pulau Jawa bagaimana respon masyarakat sekitarnya?",1 month ago,@Belajarbaik68,UC51wgQLHWV_FLdmoGvsW71A,0,,https://yt3.ggpht.com/d5KgKAopyepO4w0GLrHWJ11p-J1eLLMr2wae8Cc55eIWZuMFotFGTgmEm_RkI7FICt6d9Bqk=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.117078,
UgzoOGZpRCfvb3IIksx4AaABAg,"MERINDING ANJNG ,PAS BILANG PAPUA BUKAN TANAH KOSONG !!! GW BINGUNG TANAH MEREKA DI KERUK UNTUK SIAPA ? MERAKA MSH SAMA MAAF KASARNYA SUSAH2 JUGA ,KECUALI TANAHNYA DI KERUK MERAKA RAKYAT PAPUA SEJAHTERAH KAYA RAYA , SUBUR ,TP NGGAK , KMNA HASILNYA ? BUAT PEJABAT2 KORUP ANJNH",1 month ago,@danangriansah,UCXUcIhhgUTqNclz3ffHPRYw,0,,https://yt3.ggpht.com/ytc/AIdro_m0dpQb8sv4xUZ2PdWuD7TzDrgGlidM8YiZBP6M8ktBHQ=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.122632,
Ugzfa371c6xnV8dpUvB4AaABAg,"Astaghfirullah,Assalamualaikum,Hai,Salam,Rakyat Papua atau dari tokoh adat Papua,kalian berada jalan yang benar untuk menjaga tanah nenek moyang Kalian,dan Kalian harus menyiapkan strategi yang tepat untuk berdialog atau menjaga tanah adat kalian dari oknum tanah,TNI,Polri,dan jajaran kabinet Pemerintah Indonesia,Ambil yang baik dan buang yang buruk.Merdeka dan Revolusi Jaga Alam Papua!🇮🇩😭♥️🤍🕊️",1 month ago (edited),@marionfadhil.,UCiPJEHxAkVYOZsvdgHWomxg,1,,https://yt3.ggpht.com/ytc/AIdro_lCcLaQxWcvI2EGO1Yx8JghVogwuIvweQtKO2WljVQO8Z9U-9WIqXep9b4I_4RwnbLfMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.12775,
Ugy_Bq4s6y7FP_xNRo14AaABAg,𝐉𝐢𝐤𝐚 𝐤𝐢𝐭𝐚 𝐫𝐚𝐤𝐲𝐚𝐭 𝐭𝐚𝐤 𝐛𝐢𝐬𝐚 𝐦𝐞𝐥𝐚𝐰𝐚𝐧 𝐦𝐚𝐤𝐚 𝐤𝐚𝐥𝐢𝐚𝐧 𝐰𝐚𝐫𝐠𝐚 𝐩𝐚𝐩𝐮𝐚 𝐰𝐚𝐣𝐢𝐛 𝐦𝐞𝐫𝐝𝐞𝐤𝐚 𝐬𝐞𝐛𝐞𝐥𝐮𝐦 𝐭𝐞𝐫𝐥𝐚𝐦𝐛𝐚𝐭.,1 month ago,@khairulanamanam1801,UCrQZDg9I24JTKbO1uEnSyXg,0,,https://yt3.ggpht.com/ytc/AIdro_mH78e8IHlYwNagtZTPFtgdDB2n9GRN3knsc3DZJzw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.132773,
UgyIDt3U8OQVcqxXzB14AaABAg,"Konflik vertikal berkembang menjadi konflik horisontal, konflik agama, kesukuan, kecemburuan sosial antara pribumi dan pendatang, rupanya sengaja diciptakan untuk alasan penindasan dan perampasan",1 month ago,@Bulan-x6w,UCnPRpc9ljoG489ZEXG_S8iA,0,,https://yt3.ggpht.com/FxHlIbRpm-EOEA3pj-VTbpZvTxhdSwjqEtLKNiAulQAWfieF0Bjclmz21l_7q9yjWQ2o8vvcpA=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.137235,
UgyvOLaiezWLpWOHKMB4AaABAg,"Papua ku sayang Papua ku malang,nasib terjajah di negri sendiri.",1 month ago,@AndalasSiregar,UCd3BmE23Yt1F3Mwu-8GA3Mw,0,,https://yt3.ggpht.com/ytc/AIdro_nHNmhgK4mtwlkvbYzWQNsHe7dvV4nJKisK6SmVW8O7u9Pa8T0cWxyinae9f8_eisKzEw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.141084,
Ugw3uZib5pYSUTNGL9x4AaABAg,Benar juga kenapa urusan OKB puluhan tahun gak kelar. Padahal sudah ribuan pasukan elit diterjunkan. Rupanya ada uang dibalik KKB. KKB cuma buat kedok untuk menutupi kerakusan babi babi gendut di Papua.,1 month ago,@ajiardhi7381,UCdAgzTUJYEjg0S6Odg2tXxw,0,,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.14484,
UgwlAPkr4qLtKryIE2t4AaABAg,Film ini bertujuan untuk  mencari penghasilan bukan untuk menghancurkan NKRI ataupun memperkuat NKRI.,1 month ago,@Deganeful,UCoPCcqPnh3gOCq1e922roLg,0,,https://yt3.ggpht.com/ytc/AIdro_mqxS0NhnSc4lzzAgSxr-TXjgCHYDlXQtJqoGpPCH4=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.148555,
Ugw--0eqgNjdVlZApfZ4AaABAg,TNI BERSAMA PENGUSAHA,1 month ago,@AnakRantai48,UClmyo5sum_yc83PVUYrcorA,0,,https://yt3.ggpht.com/x6KdMWJEkCsjweLkKcBEWuzq0wEqB6vOUn22l8TMaLguaB_QJj0Xb_0Op1yxcKwxx4-83O4o=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.152279,
UgxP5Ey0vGquDrKBy4p4AaABAg,"Di aceh juga ada tuh, masa semua warga desa ga punya sertifikat tanah, yg punya sertifikatnya perusahaan, tanah seluas 97 hektar 🤫",1 month ago (edited),@Zyaxs,UCI1rTRctyfmJeDdZPwG8iXw,0,,https://yt3.ggpht.com/ytc/AIdro_kuuBO64PZkSkupLSnXKoaV6bFOBZ-2kZ0VJ7AwknV8W30w8hu5b-uB8gX3c6Gf55Avzw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.15615,
UgxdhEvbugDjlziRSLh4AaABAg,"gue makin empet lihat para pejabat itu tuch..... yang punya kepentingan pribadi atas nama rakyat tapi ekspliotasi tanah rakyat👎 mereka bukan pilihan gue ye,,,pas pemilu kemaren asal tahu aja....",1 month ago,@MiaNurhalifa,UCifPJoHr7aO0da7gD0LFGKw,0,,https://yt3.ggpht.com/JPWSTjzp4bO2mX1iO9vQH1EJl7z94gzRLEUfA55ebIhCzAnxjSwyaz0UzkKigGxNp-eVMUygI0Y=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.159814,
UgwfhE1inJIgsYn9sZN4AaABAg,"Mantap Pejabat BABI, Mafia BABI, Pemerintah BABI",1 month ago,@martabak_telor_bebek,UC9ydlUVur0BpvReey79QXdA,0,,https://yt3.ggpht.com/ytc/AIdro_nr7Ep0aROB9ZQMTB4s8UHKs186Mq1FZ5W8VLNPyBPkq_OmhOzmjaKW3eU33SexLd6r2A=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.16355,
UgxKneiPwPd4vFTvdZJ4AaABAg.AWp0yey9C_HAWtxoPmf-gU,​@gediitubessrakuwongjogjasu8656 PAPUA BAGIAN DARI NEGARA REPOKBLIK INDONESIA TIDAK ADA NEGARA BERDIRI DI ATAS NEGARA NKRI HARGA MATI JAGA PERSATUAN DAN KESATUAN BANGSA INDONESIA  JAGA PANCASILA DAN UUD 1945 HATI2 WARGA NEGARA INDONESIA JANGAN DI ADU DOMBA OLEH ASING TETAP BIJAK DLM  BERMEDSOS JGN TERPROKASI NKRI HARGA MATI TIDAK ADA NEGARA BERDIRI DI ATAS NEGARA,1 month ago,@bahtiarTiar-v9c,UCkUMvIh2osHrWQNNQ4Tvsvg,0,,https://yt3.ggpht.com/ytc/AIdro_lya4RpqdFu9Eeajy2b_bQbcO104PwvZWdqdYqgaPZ2RDFHwl3N_xO2SmB5wghHsKFWLg=s88-c-k-c0x00ffffff-no-rj,False,True,1778999595.338258,
UgwOb-IDRoJOn8AK3Mh4AaABAg,"Ternyata BABI nya ya pejabat tamak, saya dukung Papua untuk merdeka",1 month ago (edited),@TheKaniss,UCkKlOBUfVD_YMQxjpDADsDQ,0,,https://yt3.ggpht.com/ytc/AIdro_kFTf0NV2Fj3pbyD9_68j7KWcnu4mOBjtQOoB5bBeoNrFc=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.634139,
UgyWTJtp_xOrikmSoSZ4AaABAg,"Melihat sutradaranya sama dgn sutradara dirty vote. Saya cukup sangsi dengan film ini. Melihat track record film dirty vote yg cukup 'kontroversional' karena dirilis saat masa tenang pemilu lalu. Terlepas dari itu, tanah papua dan masyarakat papua tetap harus mendapatkan hak dan fasilitas yang sama dengan saudara kita yang ada di jawa.",1 month ago,@dimss182,UCg-cElx3RulLqpnD85nlmVA,0,,https://yt3.ggpht.com/ytc/AIdro_nqa8XPtLKbC5Kp9zYjqImjlTHe7eHeYTh8TAokSJM=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.638116,
Ugx8-riGVk4lGV_NShx4AaABAg,"awas kita mau di adu domba ,,,hatihati",1 month ago,@aimar9653,UCmitmLdsrHX3Nb4bsIqNiMQ,0,,https://yt3.ggpht.com/ytc/AIdro_mAFRllKQQF__vZeiLProbkYqJk-KoZcLkRV1NukVc=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.643199,
UgyfpqIIQDtetI4Nhcp4AaABAg,pantesan takut FAKTA SETERANG INI 😂,1 month ago,@ndaktau_z123,UCTE-AzXcCa60KhFPJxTwDhw,0,,https://yt3.ggpht.com/O4lOJO4sFQI4mEeTSl2MiLb8d6xxoYhDOMDJg33WN1o3D_7DC3H1qhIIA6ok-88Vr3ucJANB3A=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.646963,
Ugzhg-OnDIj1xrbIgPt4AaABAg,Viraliiinnnn Teruuuuuussssss.......,1 month ago,@hestikaryati14mugilestari3,UC2FElQZVOyypYkhH_Ij0-hg,0,,https://yt3.ggpht.com/ytc/AIdro_md5qYQnpwKbDcxHTdMG2zhXe1GbATSYBGmdJiMuO1N2L6lIeC8v1Efuu-zcc-_ytvViw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.65104,
UgzCjwPYqS06Kxw4Bp54AaABAg,Nyawit nih orang?? Tidak belajar dr kesalahan sebelumnya.,1 month ago,@djoesencho69,UCGovgDR-mZz41hHSx4c90og,0,,https://yt3.ggpht.com/73Od3T4bnQrB2hGcAV64aWuZP69UGi6ehvB0Jz7q-VdWdY7w0Aor44onD7zWybgHY2JqwYLKsQ=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.65493,
UgynQzSKovWoaVC6Ioh4AaABAg,Hanya ada 1 kata LAWAN,1 month ago,@globalvictors3985,UCAJXa0XtHHnmZn8U9VEfdhg,0,,https://yt3.ggpht.com/ytc/AIdro_lnzOXm0YJgIfDiZ3spu5yeu_qIglrYqJ4Vq7AqLTM=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.657831,
UgyeOC0kNICTYt1X7Hd4AaABAg,dikuras tanahnya emas lari keluar rakyat hanya bisa meliat dan gabisa bicara sekarang di hajar lagi bikin sawit nyesel gatuh  .... mikirrrrrrr ingat alam kau hancurkan bukan jadi maju tapi jadi tai......,1 month ago,@jansennainggolan3327,UCYgZ5NtFREz4IRcANlVIZIA,0,,https://yt3.ggpht.com/ytc/AIdro_kOwROkCrqkIdHIylEl8STWzTLypKBDoVsyHcjD178=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.661763,
Ugy8ffnTsjXCO3shwpp4AaABAg,Asli ini sangat provokatif... Untuk saling menjatuhkan dan berebut kekuasaan.. namun rakyat jadi korban...,1 month ago,@syahruljihad3720,UCaD8TkwU1ScubmnIf-k7o8w,0,,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.665493,
UgywDHoQOn9Rb82b5Dt4AaABAg,"Inilah dampak ke tidak tegasan nya pemerintah melawan KORUPTOR,, bukan hanya Papua saja yg merasa tersakiti seluruh RAKYAT INDONESIA sudah merasakan di khianati 
Kalau saja pemerintah berani bertindak tegas TERHADAP pengkhianat menghukum MATI KORUPTOR  dan sita semua ASET ASET nya dan kembali kan kemerdekaan rakyat sejahtera kan rakyatnya dari Sabang sampai maroke tidak akan terjadi pemberontakan 
Keadilan hanya milik para pejabat pejabat nya saja hak asasi manusia hanya milik pejabat pejabat nya saja kesejahteraan hanya milik pejabat pejabat nya saja dan partai partai nya ,,mereka ada bukan untuk kepentingan bangsa dan rakyat nya mereka ada hanya berbondong bondong memperkaya diri sendiri mereka ada hanya menjadikan rakyat nya sebagai budak di NEGRI sendiri....
Hasil kekayaan alam Bangsa ini hanya di nikmati pejabat pejabat nya saja dan partai partai nya saja 
Koruptor gak akan selesai begitu saja tanpa ada hukum yg tegas untuk meng hentikan ke brutalan nya hanya 
1 HUKUM MATI KORUPTOR DAN SITA ASET ASET NYA  kembalikan dari rakyat untuk rakyat",1 month ago,@Endang-q9y,UC5cDzjrSizRWZZc5_Vi2d9w,0,,https://yt3.ggpht.com/weS-5wjd03UsxzoC3z9wIs_NKougXk0Rc4F0hD3Pbw_eP6x5SgDPsok2sUQmH47A1WkE8fOI43I=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.669468,
UgwoK-NBDoQOLH7UgrJ4AaABAg,"Saya sedihh, melihat film ini 😢😢😢",1 month ago,@liebrepaulz9373,UCnvRscLMD8Hbmoc5sf8xriA,0,2,https://yt3.ggpht.com/ytc/AIdro_kzG5IhZlI8NlvxJpTbqy2dBl8wCJ0hg5VwQGIMmXnubg=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.673664,
UgzGm93YHhT6EhAxrD14AaABAg,Alasan Jhonlin group kekayaan nya melesat.,1 month ago,@zuhri96tv,UCseOaduASqG_T-Fffq6_4fg,0,,https://yt3.ggpht.com/UTTVf_X0b1iUhFk5lqm_5Wt7siZwaMnd0AE2ol3LcoG53fyJp2omweu8dXliyhz64eYQ-wrdsq4=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.677639,
Ugw8deOMXFoDnY038DR4AaABAg,Papua hrs maju dgn para pemimpin papua yg bersih dr kotornya politik jkt,1 month ago,@samwahono6914,UCwSsYPj4AJNr6nXMBpyoDjw,0,,https://yt3.ggpht.com/ytc/AIdro_m_J9FAS-rH68D-D-yJthtwovuvsNx10VlvpWhQQ1o=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.681547,
UgxMZuafHfJq4YPez194AaABAg,"Ketika sebuah kritikan seolah"" di bungkam.. 
Sungguh ironis. 😇",1 month ago,@kingpower960,UCd8KouO6LOryxk1asR4CGaw,0,,https://yt3.ggpht.com/ytc/AIdro_mxd3Qels4-xHG3jli3CCXRdd38xpNrGdrKkcMeYrs_ytayMuPl1b50TqCPD-gw609mTw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.685894,
UgzZ68PJOGscEbOCW5x4AaABAg,"Astaghfirullah
Tega sekali pemerintah terhadap warga sendiri",1 month ago,@faradisaaisyah,UCsGk6zpLebeyJjMlJgognaw,0,,https://yt3.ggpht.com/OAUZMzGJIDz0vJp2vzu79js3grLZwnEnEWlyD-_9yePIlh2M6Uj6rk7YWN03GZ4n9M5MLQpD=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.689768,
Ugygd6Ml_rIxfPI3_sN4AaABAg,Ajukan ke Netflix nih biar viral sekalian seantero dunia,1 month ago,@ndaO_8,UCTikYnWTomwh8pLusrkp9pQ,0,,https://yt3.ggpht.com/Nq7aG25CwrOUOkTiCsoWefnTgx9ezgpEBkUufVczXrAUaVyjllLr2mdnt9zLPRJcFEGN2urTog=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.695211,
Ugz3qvP7gyqy3CMaCVR4AaABAg,"Lu pada nangiss?
Gw nangiss ya Allah zalim banget pemerintah Indonesia..Penghuni kekal neraka jahanam mereka dan keturunan2nya..Ya Allah tolong kami..",1 month ago,@riaria2974,UCaXmOb6k5t_uFw3XEEzSqhA,0,,https://yt3.ggpht.com/ytc/AIdro_kb5XzUcj0gE36fBKpdAM7fSstJv9tv0SMXQ_9-TKC7KLM=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.69934,
UgzFJSAl2-XfOagUbvl4AaABAg,"Makk kacau sekali keadaannya ini, ini berbahaya buat kelangsungan hidup anak cucu kita di waktu yg akan datang",1 month ago,@DaudSimatupang-d2h,UC2a-5dk1kGYiBjZIPC9DxVA,0,,https://yt3.ggpht.com/ytc/AIdro_nfSppLCD_p_SuXDmSdAE7-9-LGLur8qLGgVYoVEvclLtz-hcyf1aFDVF51ZCP_GaEGag=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.703329,
UgxsDBEiwQzb0TENu2h4AaABAg,"Sebagai wni sy ingin papau merdeka ,agar kekayaan mereka bisa dinikmati oleh warganya  !!!",1 month ago,@MadeNadiani-n1h,UC4q56eflPOM4zUsO4bTIyfw,0,,https://yt3.ggpht.com/ytc/AIdro_k18TQOefWzLa5SvdJmEE0dDZLfk4am4CaTqv-UUpCP4ll3lucs6Ttsxlbnh6UOy4Y8dw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.708273,
UgzHjR3bDX4SsLdQ_lR4AaABAg,Propaganda... Ingat KKB yg banyak bunuh orang.. NKRI harga mati,1 month ago,@hadi7747yanto,UCk7IeIJ6avPOYqJQipvwE2g,0,1,https://yt3.ggpht.com/ytc/AIdro_lHFyYVjgCkt0fO9GjOFbem6cJKrL5KaQLHJZCKiEcX-NgZ1TatpE_X7zS63kCDg7-2cw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999595.712218,
UgwoK-NBDoQOLH7UgrJ4AaABAg.AWot5MjqBz1AWouhiKq3Qy,Ini bkn flim tp seperti fakta yg terjadi di lapangan,1 month ago,@ummimuslimah-b2i,UC-Pmbm23md4A4aD-nORsBxw,0,,https://yt3.ggpht.com/ytc/AIdro_kioQiDsmJq476c1G04NANLYN1ux1imX0qdRvVYWVLyhiYwXJYIDzxSRaEE4udEUXUMfQ=s88-c-k-c0x00ffffff-no-rj,False,True,1778999595.926799,
UgwoK-NBDoQOLH7UgrJ4AaABAg.AWot5MjqBz1AWp4yC8Nsr5,​ @ummimuslimah-b2i film yg mengungkapkan Fakta,1 month ago,@liebrepaulz9373,UCnvRscLMD8Hbmoc5sf8xriA,0,,https://yt3.ggpht.com/ytc/AIdro_kzG5IhZlI8NlvxJpTbqy2dBl8wCJ0hg5VwQGIMmXnubg=s88-c-k-c0x00ffffff-no-rj,False,True,1778999595.931024,
UgzHjR3bDX4SsLdQ_lR4AaABAg.AWoqknfKNCRAWouFwhYFg-,buzzer atau emang dungu nya gak ketulungan?,1 month ago,@dewitijan,UChdqgvJvWQgpy_Rw3eEuTpw,0,,https://yt3.ggpht.com/ytc/AIdro_m1_Y4k6zhdirwx7_g5uu1jaVPITDYzfmsEBZNRgnHL6SAio24fm-cgmIM0yDmz8QUd6Q=s88-c-k-c0x00ffffff-no-rj,False,True,1778999596.119808,
UgwEwF10GYH_oaUXxuh4AaABAg,"Harusnya DPR yang bersuara kalau ada kebijakan2 kaya gini 
Ini samanya.",1 month ago,@urangsunda3244,UC2xI4aHJHf-GzvYrhZTm-zw,0,,https://yt3.ggpht.com/ytc/AIdro_l9vL325sgU7_tumMhv2kTskQquIxrmXvUPh8Q-rQs=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.385859,
UgxFEvBlmGbrj6y_XKV4AaABAg,Biarkan org papua hidup dgn alamnya....,1 month ago,@NurlianiHR,UCZoPwbtBUDGzcYIFYH8wYiA,0,,https://yt3.ggpht.com/ytc/AIdro_mQPSrH_ciG7qqWxXbvLdt-yOWg8iIxIJ94kZavog4xQVh7F-Pwyaiwm5oLdrxwNC7pVw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.388371,
UgwwYR4sob8R0656GZx4AaABAg,"Pantas aja dibubarkan,ada yg terusik",1 month ago,@ahmadnasyied6869,UCiPTmkPYJ6vkF9rAHRnlhaA,0,,https://yt3.ggpht.com/S0VO57UtROiM6L7eUVlgn44ZUgHDA3MR-vbLzSDdWiN3OWeiiv6OBxX_k5O7VAuMfZJMbbzH=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.390753,
UgxqcqitsDnWUD6t2ud4AaABAg,kerennnnn bangetttt ada dokumenyter ini,1 month ago,@thomassanjaya3585,UC6_AVmq1VmtxCTkNhpmykFA,0,,https://yt3.ggpht.com/A-MWKqMl4EYxgN_-Qt6P_nUWTkcm5AVbbxUnwF0-omoNZVI7RjXNSYzEp8F0Ha34GAvmBF61MQ=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.392992,
Ugy35CLHfYEOvNwoVIN4AaABAg,"Free Papua, Palestine and All Oppressed People Around The World!!! Buat Presiden, pejabat serakah, pengusaha kapitalis, penegak hukum.. Kami sungguh jijik dengan kelakuan kalian semua!!!",1 month ago,@nuriwahyu9249,UCL6kB8HpRfk-vcYpihn3ScQ,0,,https://yt3.ggpht.com/ytc/AIdro_kL76Mnfl4EuiloiAfSFP_mLTVQ-KizdR81i0fNgZY=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.395128,
UgzHM5Or40ohoCE07Zh4AaABAg,Luhut bos mafianya,1 month ago,@gotogm1977,UCxbHDvHYg0HaWQbGiyaK6kw,0,,https://yt3.ggpht.com/QAaKZ6irdfpQEfr0r4ce-c5WBVYT2VAEY94hDrdcpjxj8J_so1WsC2BETUTaRtskoHDpKCS0rzM=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.397184,
Ugz9DjoVc-VROKEEr-F4AaABAg,Aduhh Negara ini mulai hancur,1 month ago,@ronaldgonsaga4264,UC_PB-fWTr78hFzl_9PXIDLQ,0,,https://yt3.ggpht.com/ilQoz1qYgbBuwusOMH9VfT7pIVecBR6qc1RymCRVoGnhgoXUIXaL3aa-1kWv6r8ffELwQ7nL04g=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.399204,
UgwCgnNsvwWmxlEQhKx4AaABAg,kek film avatar ya....😢😢,1 month ago,@BudiPrasetyo-h7j,UCjYBdS98856M2Y38gn8YBrQ,0,,https://yt3.ggpht.com/ytc/AIdro_k6E7UTsF655DeERRis1BYvl8uSsF973x_Fdovm3dYObcg6BnyGOi5TiYl_QS1VWQCHTQ=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.401205,
UgwRjWne8Ce4uNzm1vt4AaABAg,"Misale di kelola pemerintahan Indonesia tidak apa apa.. asalkan kekayaannya  diberikan 90% Kpd Masyarakat Papua.     Biar masyarakat Papua. Yg mengelolanya sendiri... , klo org NKRI di luaran papuan ingin kerja di sama ya gak masalah harusnya. Kan bisa di gaji Dgn angran 10 % penghasilan itu melalui negara.        Hrusnya .. Indonesia mensejahterakan masyarakatnya dgn kelimpahan alam di wilayah masing masing... ,.  Krn di Indonesia.  Lebih penting suku adat dari pada DPR /DPRD.  Krn suku adat pemimpin yg patut dihormati bukan  ,DPR YG MERUGIKAN MASYARAKAT",1 month ago,@AhmadZaenal-w8w,UCSLc9kxfp9NXT_C-hVyyiKg,0,,https://yt3.ggpht.com/ytc/AIdro_lqybv1ymmQZzV-g7nROuYqYvRtqWJrzgIBL02smStPjjYqrzc547dVBcr4Ak5lP7MDAg=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.403318,
Ugy8MYTvRch8va2dpEV4AaABAg,Maju terus Australia dan Amerika. George Soros bikin huru hara anak bangsa bikin gaduh..,1 month ago,@uchihaitachi796,UC0IYbpD-pZJBXuv9OeZXtMQ,0,,https://yt3.ggpht.com/ytc/AIdro_li1_PtD9EwiJJQ48TxxfgHdncC0VKGjG-WtQq86lNF=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.405352,
UgxJdQC9vgx6QyfHPbl4AaABAg,Papua layak sejahtera!!!!,1 month ago,@vko87cahnnel,UCxRhAnQRR9BsptHZuvfL8IA,0,,https://yt3.ggpht.com/4l4jhKv7JEMW2vjLcul_M8xPVsh61LyZYKGt0mGLr7CH3U1FUcADJGw8rHDS7l5nOZ1AueMP3w=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.407299,
Ugy696FtMgE1FPIdQIh4AaABAg,liat trailernya aja dah pengen nangis,1 month ago,@azzanfarm,UCTzOsous49bjX2dgpHuxlCA,0,,https://yt3.ggpht.com/u8PMCCGmTF4E-jfZptrozPwxzZs78nl3NTNTAyyuQiNxKiGUPcy_i-XxUqKeAyXoAz6H3SlMpLo=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.409208,
UgyPUiDs_58pnPTcKMZ4AaABAg,"habis hutan, gak ada lagi penyimpan air dan paru paru bumi",1 month ago,@kholilbasory628,UCtn5SSBYXstOJVn6vquHrlA,0,,https://yt3.ggpht.com/ytc/AIdro_kKZlTbnrgzCSGe6oXQYAh2mntuYVRjyeIK9CKc-Sh6wJKSNArnoQVcY9wJJJzdcEWe4Q=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.41113,
UgytIX6GUC4vN1hfiAJ4AaABAg,Apa ini title broku 😂😂😂,1 month ago,@danielfaris4110,UCfF3k3ugWyp5RQiUi3-h3Cw,0,,https://yt3.ggpht.com/flXwLNYvgejkTrONh6_n_ToOCUUo406Ld6Acl_8B6bYkDplNcNyIF6Op6DUenUNvqkwktypdntI=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.413035,
UgzHDWTFpO5ZaULmyqd4AaABAg,Elit Perusak Dan Pembunuh 🙈,1 month ago,@LimpShock,UCSPsqIKBzq1EuCdlg5qvVLQ,0,,https://yt3.ggpht.com/gAFtVChohPazUjBFUmEDGGiKZUbC2hZ9ONSo1S5Ixvcy4fYlSogLPDJLgv153BN5Lm8cpEpr=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.414937,
Ugy79oAM9_dUWIaMB214AaABAg,Bagai bencana nasional ketika prabowo dilantik jadi presiden,1 month ago,@kuroyunaini,UCh2J9JX25g2_dOxI7iCWreQ,0,,https://yt3.ggpht.com/ytc/AIdro_kGMHFMyzftRgqHeLfLXY0qyA3_C2e6UY-BIhYHoiw=s88-c-k-c0x00ffffff-no-rj,False,False,1778999596.416914,
